 5.50  5900.  0.0  2.0   0.4292   0.2236   0.0327   0.0605 PC KEPLER
 6.00  5900.  0.0  2.0   0.4216   0.2308   0.0243   0.0596 PC KEPLER
 2.50  6000.  0.0  2.0   0.4800   0.2766   0.1912   0.0918 PC KEPLER
 3.00  6000.  0.0  2.0   0.4800   0.2252   0.1416   0.0805 PC KEPLER
 3.50  6000.  0.0  2.0   0.4754   0.2038   0.1079   0.0735 PC KEPLER
 4.00  6000.  0.0  2.0   0.4677   0.1948   0.0792   0.0693 PC KEPLER
 4.50  6000.  0.0  2.0   0.4351   0.2170   0.0613   0.0649 PC KEPLER
 5.00  6000.  0.0  2.0   0.4225   0.2236   0.0449   0.0626 PC KEPLER
 5.50  6000.  0.0  2.0   0.4132   0.2307   0.0329   0.0610 PC KEPLER
 6.00  6000.  0.0  2.0   0.4129   0.2342   0.0243   0.0592 PC KEPLER
 2.50  6100.  0.0  2.0   0.4678   0.2883   0.1954   0.0923 PC KEPLER
 3.00  6100.  0.0  2.0   0.4742   0.2271   0.1427   0.0783 PC KEPLER
 3.50  6100.  0.0  2.0   0.4703   0.2070   0.1090   0.0729 PC KEPLER
 4.00  6100.  0.0  2.0   0.4639   0.1962   0.0797   0.0686 PC KEPLER
 4.50  6100.  0.0  2.0   0.4260   0.2213   0.0616   0.0657 PC KEPLER
 5.00  6100.  0.0  2.0   0.4157   0.2269   0.0451   0.0624 PC KEPLER
 5.50  6100.  0.0  2.0   0.4024   0.2354   0.0331   0.0613 PC KEPLER
 6.00  6100.  0.0  2.0   0.3808   0.2574   0.0244   0.0622 PC KEPLER
 2.50  6200.  0.0  2.0   0.4676   0.2832   0.1937   0.0878 PC KEPLER
 3.00  6200.  0.0  2.0   0.4664   0.2332   0.1439   0.0807 PC KEPLER
 3.50  6200.  0.0  2.0   0.4623   0.2110   0.1095   0.0749 PC KEPLER
 4.00  6200.  0.0  2.0   0.4582   0.1974   0.0802   0.0671 PC KEPLER
 4.50  6200.  0.0  2.0   0.4179   0.2246   0.0619   0.0655 PC KEPLER
 5.00  6200.  0.0  2.0   0.4067   0.2301   0.0453   0.0621 PC KEPLER
 5.50  6200.  0.0  2.0   0.3770   0.2551   0.0332   0.0641 PC KEPLER
 6.00  6200.  0.0  2.0   0.3623   0.2666   0.0245   0.0648 PC KEPLER
 2.50  6300.  0.0  2.0   0.4554   0.2949   0.1990   0.0883 PC KEPLER
